"311","12/2/1869 00:00:00","1925/11/01","30","t",,,,,,,"f","1"
"312","14/3/1869 00:00:00","1925/12/01","30","t",,,,,,,"f","1"
"313","13/4/1869 00:00:00","1926/01/01","31","t",,,,,,,"f","1"
"314","14/5/1869 00:00:00","1926/02/01","31","t",,,,,,,"f","1"
"315","14/6/1869 00:00:00","1926/03/01","32","t",,,,,,,"f","1"
"316","16/7/1869 00:00:00","1926/04/01","32","t",,,,,,,"f","1"
"317","17/8/1869 00:00:00","1926/05/01","31","t",,,,,,,"f","1"
"318","17/9/1869 00:00:00","1926/06/01","30","t",,,,,,,"f","1"
"319","17/10/1869 00:00:00","1926/07/01","30","t",,,,,,,"f","1"
"320","16/11/1869 00:00:00","1926/08/01","29","t",,,,,,,"f","1"
"321","15/12/1869 00:00:00","1926/09/01","30","t",,,,,,,"f","1"
"322","14/1/1870 00:00:00","1926/10/01","29","t",,,,,,,"f","1"
"323","12/2/1870 00:00:00","1926/11/01","30","t",,,,,,,"f","1"
"324","14/3/1870 00:00:00","1926/12/01","30","t",,,,,,,"f","1"
"325","13/4/1870 00:00:00","1927/01/01","31","t",,,,,,,"f","1"
"326","14/5/1870 00:00:00","1927/02/01","31","t",,,,,,,"f","1"
"327","14/6/1870 00:00:00","1927/03/01","32","t",,,,,,,"f","1"
"328","16/7/1870 00:00:00","1927/04/01","32","t",,,,,,,"f","1"
"329","17/8/1870 00:00:00","1927/05/01","31","t",,,,,,,"f","1"
"330","17/9/1870 00:00:00","1927/06/01","30","t",,,,,,,"f","1"
"331","17/10/1870 00:00:00","1927/07/01","30","t",,,,,,,"f","1"
"332","16/11/1870 00:00:00","1927/08/01","29","t",,,,,,,"f","1"
"333","15/12/1870 00:00:00","1927/09/01","30","t",,,,,,,"f","1"
"334","14/1/1871 00:00:00","1927/10/01","29","t",,,,,,,"f","1"
"335","12/2/1871 00:00:00","1927/11/01","30","t",,,,,,,"f","1"
"336","14/3/1871 00:00:00","1927/12/01","30","t",,,,,,,"f","1"
"337","13/4/1871 00:00:00","1928/01/01","31","t",,,,,,,"f","1"
"338","14/5/1871 00:00:00","1928/02/01","31","t",,,,,,,"f","1"
"339","14/6/1871 00:00:00","1928/03/01","32","t",,,,,,,"f","1"
"340","16/7/1871 00:00:00","1928/04/01","32","t",,,,,,,"f","1"
"341","17/8/1871 00:00:00","1928/05/01","31","t",,,,,,,"f","1"
"342","17/9/1871 00:00:00","1928/06/01","30","t",,,,,,,"f","1"
"343","17/10/1871 00:00:00","1928/07/01","30","t",,,,,,,"f","1"
"344","16/11/1871 00:00:00","1928/08/01","29","t",,,,,,,"f","1"
"345","15/12/1871 00:00:00","1928/09/01","30","t",,,,,,,"f","1"
"346","14/1/1872 00:00:00","1928/10/01","29","t",,,,,,,"f","1"
"347","12/2/1872 00:00:00","1928/11/01","30","t",,,,,,,"f","1"
"348","13/4/1872 00:00:00","1929/01/01","31","t",,,,,,,"f","1"
"349","14/5/1872 00:00:00","1929/02/01","31","t",,,,,,,"f","1"
"350","14/6/1872 00:00:00","1929/03/01","32","t",,,,,,,"f","1"
"351","16/7/1872 00:00:00","1929/04/01","32","t",,,,,,,"f","1"
"352","17/8/1872 00:00:00","1929/05/01","31","t",,,,,,,"f","1"
"353","17/9/1872 00:00:00","1929/06/01","30","t",,,,,,,"f","1"
"354","17/10/1872 00:00:00","1929/07/01","30","t",,,,,,,"f","1"
"355","16/11/1872 00:00:00","1929/08/01","29","t",,,,,,,"f","1"
"356","15/12/1872 00:00:00","1929/09/01","30","t",,,,,,,"f","1"
"357","14/1/1873 00:00:00","1929/10/01","29","t",,,,,,,"f","1"
"358","12/2/1873 00:00:00","1929/11/01","30","t",,,,,,,"f","1"
